"N","RebornOS","#139ACA","Arch Linux","2019.11.04",,,,,,,,,,,,
"N","Snal Linux","#3E2211","Arch Linux","2019.11.21",,,,,,,,,,,,
"N","Openxi","#242035","Arch Linux","2020.01","2020.05",,,,,,,,,,,
"N","AlterLinux","#006eff","Arch Linux","2020.4.2",,,,,,,,,,,,
"N","Mabox Linux","#3fbb3f","Manjaro","2017.2.1",,,,,,,,,,,,
"N","FWUL","#495f00","Manjaro","2017.2.13",,,,,,,,,,,,
"N","Kibojoe Linux","#3fbb3f","Manjaro","2017.7.2","2018.4",,,,,,,,,,,
"N","Manjaro Strit","#3fbb3f","Manjaro","2017.7","2018.3",,,,,,,,,,,
"N","GuruMan Linux KDE","#5883b0","Manjaro","2018.11.16","2018.11.16",,,,,,,,,,,
"N","Manjaro: Gaming Edition","#ffff00","Manjaro","2016.6.15","2019.2.25",,,,,,,,,,,
"N","Manjaro: Web Developer Edition ","#ffff00","Manjaro","2019.8.3","2019.8.7",,,,,,,,,,,
"N","Henkjaro","#3fbb3f","Manjaro","2020.2.7","2020.2.7",,,,,,,,,,,
"N","HefftorLinux","#ff2f36","Arch Linux","2020.3.15",,,,,,,,,,,,
"N","DarkOs","#000","Arch Linux","2020.07.08",,,,,,,,,,,,
"N","XeroLinux","#5344FE","Arch Linux","2021.04.20",,,,,,,,,,,,
"N","CachyOS","#149C75","Arch Linux","2021.10.10",,,,,,,,,,,,
"N","CathookOS","#3fbb3f","Manjaro","2020.3.7",,,,,,,,,,,,
"N","Manjaro Cutefish","#3fbb3f","Manjaro","2021.5.26",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","MCC Interim","#696a48",,"1992.2","1996.4.23",,,,,,,,,,,
"N","TAMU","#3a34bc",,"1992.5","1994.10",,,,,,,,,,,
"N","Yggdrasil","#668f53",,"1992.12.8","1995.5",,,,,,,,,,,
"N","DLD","#9e9e9e",,"1993","1999.12",,,,,,,,,,,
"N","LST","#4e8969",,"1993.12","1997.3.23",,,,,,,,,,,
"N","Caldera OpenLinux","#5ea3db","LST","1996.2","2002.11.19",,,"SCO OpenLinux","2002.8.26",,,,,,,
"N","Redmond","#33812b","Caldera OpenLinux","2001.12.8","2005.6.15",,,"Lycoris Desktop/LX","2002.1",,,,,,,
"N","Bogus","#8ecab5",,"1994.1","1994.10",,,,,,,,,,,
"N","Xdenu","#613980",,"1995","1996.5",,,,,,,,,,,
"N","Linux-FT","#ff0031",,"1995.1","1996.10",,,,,,,,,,,
"N","Mini","#55b7f4",,"1995.2","1995.10",,,,,,,,,,,
"N","Trans-Ameritech","#ff1600",,"1995.3","1997.1",,,,,,,,,,,
"N","Unifix","#334466",,"1995.6","2001",,,,,,,,,,,
"N","Linux Universe","#000",,"1995.10","1998.10",,,,,,,,,,,
"N","Craftworks","#ff6cc4",,"1996","1998.4",,,,,,,,,,,
"N","DILINUX","#ff5f00",,"1996.4","1998.2",,,"DOSLINUX","1997.10",,,,,,,
"N","mkLinux","#35332d",,"1996.5.17","2002.8.11",,,,,,,,,,,
"N","Monkey","#8b3706",,"1996.10","1997.5.8",,,,,,,,,,,
"N","Linux Router Project","#000",,"1997","2002",,,,,,,,,,,
"N","LEAF","#00b4d7","Linux Router Project","2000.10.29",,,,,,,,,,,,
"N","Weaver","#ff9600",,"1997.9","2007.3",,,"Nitix","2004.1",,,,,,,
"N","uClinux","#4b78ff",,"1998.1",,,,,,,,,,,,
"N","ROCK","#77781b",,"1998.8","2010",,,,,,,,,,,
"N","T2","#09345f","ROCK","2004.10.3",,,,,,,,,,,,
"N","Project Ballantin","#000",,"1998.11","1999.5.17",,,,,,,,,,,
"N","FREESCO","#5588bb","Project Ballantin","1999.5.17","2017.03.30",,,,,,,,,,,
"N","tomsrtbt","#000",,"1998.11.6","2002.5.4",,,,,,,,,,,
"N","Coyote","#282896",,"1998.12","2004.04.14",,,,,,,,,,,
"N","eIT easyLinux","#189069",,"1999.2.10","2001.10",,,,,,,,,,,
"N","ELinOS","#0d3b69",,"1999.3",,,,,,,,,,,,
"N","Peanut","#4ac250",,"1999.12","2016.03.1",,,"aLinux","2005.3",,,,,,,
"N","BluePoint","#5b62ec",,"1999.12","2001.11.14",,,,,,,,,,,
"N","Linux From Scratch","#000",,"1999.12",,,,,,,,,,,,
"N","ZENIX","#009999","Linux From Scratch","2003.2.10","2004.10.24",,,,,,,,,,,
"N","NuTyX","#ae0001","Linux From Scratch","2007.11.28",,,,,,,,,,,,
"N","KaarPux","#cb4b16","Linux From Scratch","2012.8.6",,,,,,,,,,,,
"N","AryaLinux","#FF6600","Linux From Scratch","2015.9.13","2020.04",,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","KaeilOS","#FF0000",,"2000.1",,,,,"INFO:",,,,,,,
"N","SmoothWall GPL","#d06bd0",,"2000.8.30",,,,"SmoothWall Express","2003.11.0",,,,,,,
"N","IPCop","#8065ce","SmoothWall GPL","2002.1.5","2018.02.23",,,,,,,,,,,
"N","IPFire","#66000f","IPCop","2005.8",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","CRUX","#4d699b",,"2001.1",,,,,,,,,,,,
"N","Beehive","#69c0c7",,"2001.2.19","2003.8.7",,,,,,,,,,,
"N","Midori","#75e184",,"2001.3.13","2003.10",,,,,,,,,,,
"N","Leka Rescue Floppy","#e0d3b6",,"2001.4.1","2003.6.1",,,,,,,,,,,
"N","Openwall","#000",,"2001.5.15",,,,,,,,,,,,
"N","dyne:bolic","#f1ca6d",,"2001.6","2014.09.8",,,,,,,,,,,
"N","OpenWRT","#557788",,"2001.6.1",,,,,,,,,,,,
"N","JarroNegro","#FDC92B",,"2005",,,,,,,,,,,,
"N","libreCMC","#000",,"2012.10.20",,,,,,,,,,,,
"N","Lede Project","#607891","OpenWRT","2016.6.3","2018.01.2",,,,,,,,,,,
"N","Ark Linux","#545454",,"2001.8","2011.05.15",,,,,,,,,,,
"N","NetStation","#116daa",,"2001.8.28","2003.9",,,,,,,,,,,
"N","Thinstation","#000","NetStation","2003.8.30",,,,,,,,,,,,
"N","LPS","#2757ab","Thinstation","2007.3.21",,,,"TENS","2017.03.31",,,,,,,
"N","Sorcerer","#36ce3b",,"2001.10","2004.06.20",,,,,,,,,,,
"N","Lunar Linux","#6257cd","Sorcerer","2002.3",,,,,,,,,,,,
"N","Source Mage","#bf3032","Sorcerer","2002.4",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","Tinfoil Hat","#000",,"2002.2","2003",,,,,,,,,,,
"N","LinuxConsole","#333333",,"2002.10",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","GoboLinux","#6da697",,"2003",,,,,,,,,,,,
"N","Yoper","#c63937",,"2003.1.9","2011.04.30",,,,,,,,,,,
"N","UHU","#ccc",,"2003.4.18","2017.07.15",,,,,,,,,,,
"N","GeeXboX","#5050ff",,"2003.5.16","2016.11.1",,,,,,,,,,,
"N","Puppy","#dec374",,"2003.6",,,,,,,,,,,,
"N","eLux","#1236BB",,"2003.12",,,,,,,,,,,,
"N","TEENpup","#227","Puppy","2007.3.2","2011.03.26",,,"Legacy OS","2010.9.3",,,,,,,
"N","veket","#30fb0f","Puppy","2007.8",,,,,,,,,,,,
"N","lucky8k-veket","#30fb0f","veket","2009.9",,,,,,,,,,,,
"N","Macpup","#538cc3","Puppy","2008.6.13","2016.08.23",,,,,,,,,,,
"N","Sage Live CD","#7777ff","Puppy","2010.11.23","2015.10.19",,,,,,,,,,,
"N","Saluki","#ff9900","Puppy","2011.11.21",,,,,"INFO:",,,,,,,
"N","Simplicity","#000","Puppy","2013.7.5",,,,,,,,,,,,
"N","Quirky","#000",,"2010.5.5","2018.12.16",,,,,,,,,,,
"N","Devil","#de2323",,"2003.10.20","2018.01.7",,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","NixOS","#6666dd",,"2004.2.14",,,,,,,,,,,,
"N","GuixSD","#ffcb01",,"2012.11.22",,,,"Guix System","2019.05.02",,,,,,,
"N","QiLinux","#ffd133",,"2004.3.19","2009.07.31",,,,,,,,,,,
"N","Natures Linux","#0f0",,"2004.3.30","2007.8.20",,,,,,,,,,,
"N","Openfiler","#5f86ac",,"2004.5","2012.04.13",,,,,,,,,,,
"N","Octoz","#ce6816",,"2004.7","2007.3",,,"Hedinux","2005.9.26",,,,,,,
"N","Specifix","#332c55",,"2004.7.14","2010",,,"rPath","2005.6.2",,,,,,,
"N","Foresight","#a3a3a3","Specifix","2005.3","2015.5",,,,,,,,,,,
"N","Oz","#5da0c6","Specifix","2007","2008",,,,,,,,,,,
"N","Frugalware","#676a97",,"2004.11.2",,,,,,,,,,,,
"N","paldo","#2a6096",,"2004.12.9",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","BrazilFW","#0076b1",,"2005.10.5",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","Jarro Negro","#000",,"2006.1.18","2017.02.24",,,,,,,,,,,
"N","Ophcrack","#8fc442",,"2006.3.24",,,,,,,,,,,,
"N","Alpine Linux","#5f8dd3",,"2006.5.4",,,,,,,,,,,,
"N","postmarketOS","#009900","Alpine Linux","2017.5.6",,,,,,,,,,,,
"N","Everest","#005896",,"2006.6.5","2018.01.1",,,"Qomo","2009.5",,,,,,,
"N","Zeroshell","#0000c0",,"2006.6.25",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","SliTaz","#000",,"2007.4.1",,,,,,,,,,,,
"N","Tiny SliTaz","#df8f06","SliTaz","2010.6.1",,,,,,,,,,,,
"N","神雕SliTaz","#df8f06","SliTaz","2011.4.4",,,,,,,,,,,,
"N","openmamba","#4db90a",,"2007.6",,,,,,,,,,,,
"N","Syllable Server","#4488bb",,"2007.10","2013.06.08",,,,,,,,,,,
"N","Ångström","#9cc32a",,"2007.12",,,,,,,,,,,,
"N","PLoP","#c0c0d8",,"2007.12.26",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","Void Linux","#478061",,"2008",,,,,,,,,,,,
"N","AgarimOS","#FB2531","Void Linux","2020.12.07",,,,,,,,,,,,

"N","Exherbo","#006600",,"2008.5.20",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","Tiny Core","#4f5f82",,"2009.1.5",,,,,,,,,,,,
"N","piCorePlayer","#7E7E7E","Tiny Core","2013.6.16",,,,,,,,,,,,
"N","dCore","#4f5f82","Tiny Core","2013.06.28",,,,,,,,,,,,
"N","Nanolinux","#BFC3BF","Tiny Core","2013.11.23",,,,,,,,,,,,
"N","Dragora","#56b04f",,"2009.3.13",,,,,,,,,,,,
"N","webOS","#3ea3bd",,"2009.6.6",,,,,,,,,,,,
"N","LuneOS","#48a9f6","webOS","2014.09.1",,,,,,,,,,,,
"N","OpenELEC","#88BDE1",,"2009.9.6","2020.06.3",,,,,,,,,,,
"N","Lakka","#C0392B","OpenELEC","2015.5",,,,,,,,,,,,
"N","LibreELEC","#000CB5","OpenELEC","2016.3",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","Igelle","#e77918",,"2010.2.22",,,,,,,,,,,,
"N","0Linux","#10a409",,"2010.3.3","2017.09.9",,,,,,,,,,,
"N","4M","#888",,"2010.10.10",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","ProteanOS","#455ca7",,"2012.6.15",,,,,,,,,,,,
"N","noop","#303030",,"2012.7.20",,,,,,,,,,,,
"N","Bedrock","#00b070",,"2012.8.3",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","AOSC OS","#32405a",,"2013.6",,,,,,,,,,,,
"N","CDLinux ","#2cc3e9",,"2013",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","KaOS","#75B9E7",,"2014.04.18",,,,,,,,,,,,
"N","Minimal Linux Live","#6633FF",,"2014.07.28",,,,,,,,,,,,
"N","Pisi Linux","#D1007C",,"2014.11.05",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","Evolve OS","#4d4d4d",,"2015.01.26",,,,"Solus","2015.05.17",,,,,,,
"N","Clear Linux","#80E0DA",,"2015.02.09",,,,,,,,,,,,
"N","RancherOS","#3BC7D2",,"2015.02.09",,,,,,,,,,,,
"N","Super Grub2 Disk","#ff6633",,"2015.02.15",,,,,,,,,,,,
"N","OviOS","#000",,"2015.7.13",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","Asteroid OS","#e67e22",,"2016.12.7",,,,,,,,,,,,
"N","januslinux","#7e7eff",,"2016.12.14",,,,"Ataraxia Linux","2019.04.10",,,,,,,,,
"N","Batocera","#000",,"2016.12.26",,,,,,,,,,,,
"N","Serpent OS","#358dc7",,"2020.6.30",,,,,,,,,,,,
"N","Chimera Linux","#EA3D54",,"2022.2.4",,,,,,,,,,,,
"N","Avouch Linux","#1B963A",,"2022.5.26",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"N","Android","#a4c639",,"2007.11.5",,,,,,,,,,,,
"N","CyanogenMod","#33B5E5","Android","2009.7.1","2016.12.31",,,,,,,,,,,
"N","Replicant","#ff0000","Android","2010.9.9",,,,,,,,,,,,
"N","Cyanogen OS","#217594","CyanogenMod","2015.3","2016.12.31",,,,,,,,,,,
"N","LineageOS","#167C80","CyanogenMod","2016.12.23",,,,,,,,,,,,
"N","Android-x86","#1DA066","Android","2009.09.1",,,,,,,,,,,,
"N","AndEX","#1DA066","Android","2015.03.07",,,,,,,,,,,,
"N","Remix OS","#1FC8F5","Android-x86","2015.11.18","2017.07.17",,,,,,,,,,,
"N","Phoenix OS","#585858","Android-x86","2016.01.23",,,,,,,,,,,,
"N","Android-IA","#006ECA","Android","2012.08.29","2018.10.02",,,,,,,,,,,
"N","OmniROM","#A5C53E","Android","2013.08.23",,,,,,,,,,,,
"N","Android Wear","#a4c639","Android","2014.03.18",,,,"Wear OS","2018.03.15",,,,,,,
"N","CopperheadOS","#167C80","Android","2015.04.21",,,,,,,,,,,,
"N","Project Brillo","#a4c639","Android","2015.05.28",,,,"Android Things","2016.12.13",,,,,,,
"N","CesiumOS","#adcbf1","Android","2018",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"#","Connectors",,,,,,,,,,,,,,,
"#","Leaving 'To When' empty will result in using 'From When' as this value",,,,,,,,,,,,,,,
"#","From When","From","To When","To","Thickness","Color",,,,,,,,,,
"C","1998.6","Debian",,"MNIS","2","#bf1238",,,,,,,,,,
"C","2000.2","ARMA",,"ARMA aka Omoikane","2","#bfd0d6",,,,,,,,,,
"C","2000.4","Debian",,"Demolinux","2","#bf1238",,,,,,,,,,
"C","2004.7","Debian",,"Medialinux","2","#bf1238",,,,,,,,,,
"C","2005.10.23","Finnix",,"Finnix ","4","#000",,,,,,,,,,
"C","2006.6.21","Debian",,"Danix","2","#bf1238",,,,,,,,,,
"C","2006.4","Debian",,"Bayanihan","2","#bf1238",,,,,,,,,,
"C","2006.5","Debian",,"Symphony OS","2","#bf1238",,,,,,,,,,
"C","2006.7.1","Debian",,"B2D","2","#bf1238",,,,,,,,,,
"C","2006.7.16","Debian",,"Dreamlinux","2","#bf1238",,,,,,,,,,
"C","2007.3","MAX",,"MAX ","2","#477dbe",,,,,,,,,,
"C","2007.12.3","Debian",,"MEPIS","2","#bf1238",,,,,,,,,,
"C","2008.2","Debian",,"Lihuen","2","#bf1238",,,,,,,,,,
"C","2008.3.1","ParallelKnoppix",,"PelicanHPC","2","#a0553c","# ParallelKnoppix rebased on Debian, name change",,,,,,,,,
"C","2009.2.11","Debian",,"Auditor Security Collection","2","#bf1238",,,,,,,,,,
"C","2009.3.25","Debian",,"Musix","2","#bf1238",,,,,,,,,,
"C","2009.5.8","Debian",,"AV","2","#bf1238",,,,,,,,,,
"C","2010.1.9","Auditor Security Collection",,"Backtrack ","4","#557c94",,,,,,,,,,
"C","2010.3.19","Debian",,"CrunchBang","2","#bf1238",,,,,,,,,,
"C","2010.1.26","CrunchBang",,"ArchBang","2","#bf1238",,,,,,,,,,
"C","2010.6","Debian",,"Eeebuntu","2","#bf1238",,,,,,,,,,
"C","2010.10.10","Debian",,"Joatha","2","#bf1238",,,,,,,,,,
"C","2011.5.24","Debian",,"Zenix OS","2","#bf1238",,,,,,,,,,
"C","2012.8.15","Debian",,"Airinux","2","#bf1238",,,,,,,,,,
"C","2013.3.14","Backtrack ",,"Kali","2","#557c94",,,,,,,,,,
"C","2013.3.27","Pardus",,"Pardus ","2","#da9746",,,,,,,,,,
"C","2013.6.28","Debian",,"dCore","1","#bf1238","# Tiny Core spin-off compatible with Debian",,,,,,,,,
"C","2013.8.6","Debian",,"gNewSense","2","#bf1238",,,,,,,,,,
"C","2013.09.07","Raspyfi",,"Volumio","2","#48bd87",,,,,,,,,,
"C","2014.03.24","MEPIS",,"MX Linux","4","#506e88",,,,,,,,,,
"C","2014.03.24","antiX",,"MX Linux","2","#000",,,,,,,,,,
"C","2020.05.10","AV",,"AV Linux MX Edition","4","#334466",,,,,,,,,,
"C","2015.02.15","Rescatux",,"Super Grub2 Disk","2","#ff6633","# Made from the same developer of Rescatux",,,,,,,,,
"C","2015.06.28","Raspbmc",,"OSMC","4","#0090c4",,,,,,,,,,
"C","2016.10.23","Xinutop",,"Xinutop ","4","#002658",,,,,,,,,,
"C","2016.10.23","Netrunner",,"Netrunner ","4","#5997de","# Netrunner rebased to Debian from 16.09 release",,,,,,,,,
"C","2004.07.22","Hiwix",,"Hiweed Linux","4","#15A7E5",,,,,,,,,,
"C","2006.09.25","Hiweed Linux",,"Hiweed Linux ","4","#15A7E5",,,,,,,,,,
"C","2015.12.30","Hiweed Linux ",,"deepin","4","#15A7E5",,,,,,,,,,
"C","2017.11.16","Slax",,"Slax ","4","#aadc87",,,,,,,,,,
"C","2009","Red Flag",,"Red Flag Desktop","4","#e34043",,,,,,,,,,
"C","2021.1.10","Red Flag Desktop",,"Red Flag Desktop ","4","#e34043",,,,,,,,,,
"C","2021.3.16","Red Flag Asianux Server",,"Red Flag Asianux Server openEuler","2","#e34043",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","2005.6.17","Ubuntu",,"MoLinux","2","#e95420",,,,,,,,,,
"C","2006.2.8","Ubuntu",,"Guadalinex","2","#e95420",,,,,,,,,,
"C","2006.7.21","Ubuntu",,"MEPIS","2","#e95420",,,,,,,,,,
"C","2006.11","Ubuntu",,"Medialinux","2","#e95420",,,,,,,,,,
"C","2007.4","Ubuntu",,"Lindows","2","#e95420",,,,,,,,,,
"C","2007.12","Ubuntu",,"LliureX","2","#e95420",,,,,,,,,,
"C","2008.1","Ubuntu",,"Symphony OS","2","#e95420",,,,,,,,,,
"C","2008.6.24","Ubuntu",,"Kurumin","2","#e95420",,,,,,,,,,
"C","2008.7.24","Ubuntu",,"Trisquel","2","#e95420",,,,,,,,,,
"C","2010.11.8","Ubuntu",,"Nova","2","#e95420",,,,,,,,,,
"C","2011.6.3","Ubuntu",,"Caixa Mágica","2","#e95420",,,,,,,,,,
"C","2011.11.25","Ubuntu",,"Linkat","2","#e95420","# Linkat rebased from OpenSUSE to Ubuntu",,,,,,,,,
"C","2012.7.3","Ubuntu",,"Amahi","2","#e95420",,,,,,,,,,
"C","2013.5.6","Ubuntu",,"PC/OS","2","#e95420",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","2005.7.3","Whoppix",,"WHAX","2","#000",,,,,,,,,,
"C","2008.8.2","Lindows",,"Corel","2","#3b806e",,,,,,,,,,
"C","2010.5.26","OS2005",,"MeeGo","4","#fa8700",,,,,,,,,,
"C","2013.10.28","SolusOS","2015.01.26","Evolve OS","4","#757A75",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","2007.12.06","DEFT Linux",,"DEFT Linux ","4","#555555",,,,,,,,,,
"C","2010.11.9","DEFT Linux ",,"DEFT Linux  ","4","#555555",,,,,,,,,,
"C","2010.7.9","Kubuntu",,"Netrunner","2","#4f5695",,,,,,,,,,
"C","2014.5.17","Xubuntu",,"DeepinX","2","#15A7E5",,,,,,,,,,
"C","2010.9.7","Linux Mint",,"Linux Mint Debian Edition","2","#5fec52","# Ikey Doherty made that",,,,,,,,,
"C","2012.05.07","Linux Mint Debian Edition",,"SolusOS","1","#5fec52","# Ikey Doherty made that",,,,,,,,,
"C","2007.12.30","Ultumix",,"Ultumix ","4","#000",,,,,,,,,,
"C","2008.11.15","Ultumix ","2009.5.22","JULinux","4","#000",,,,,,,,,,
"C","2010.3.12","JULinux",,"JULinux ","4","#000",,,,,,,,,,
"C","2014.8.5","JULinux ",,"JULinux  ","4","#000",,,,,,,,,,
"C","2016.4.3","JULinux  ",,"JULinux   ","4","#000",,,,,,,,,,
"C","2018.7.11","JULinux   ",,"JULinux    ","4","#000",,,,,,,,,,
"C","2014.09.00","Netrunner",,"Netrunner Rolling","2","#5997de","# Netrunner present Netrunner Rolling, based on Manjaro",,,,,,,,,
"C","2016.08.13","Netrunner",,"Maui Linux","2","#5997de","# Maui will continue as the previously Kubuntu based version of the Netrunner desktop line, Maui marks the transition from Kubuntu to KDE Neon",,,,,,,,,
"C","2017.10.10","Ubuntu GNOME",,"Ubuntu","4","#0087ed",,,,,,,,,,
"C","2014.6.26","ue17remix",,"SparkyLinux","4","#898483",,,,,,,,,,
"C","2006","Gnoppix","2022.3.20","Gnoppix ","4","#18AEC1",,,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","1993.12","Slackware",,"LST","2","#000",,,,,,,,,,
"C","2006.2.5","WHAX",,"Auditor Security Collection","3","#445fff",,,,,,,,,,
"C","2007.8","Slackware",,"Wolvix","2","#000",,,,,,,,,,
"C","1999.12","Stampede",,"Enoch","1","#866846",,,,,,,,,,
"C","2009.7.27","Minislack",,"SLAMPP","2","#496da7",,,,,,,,,,
"C","2015.03.02","Porteus",,"Porteus Kiosk","2","#000099","# Porteus Team made a webkiosk Gentoo based OS",,,,,,,,,
,,,,,,,,,,,,,,,,
"C","1996.5","S.u.S.E",,"S.u.S.E Linux","2","#7ad4aa",,,,,,,,,,
"C","2020.7.19","Rockstor",,"Rockstor ","2","#e96748",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","2002.11.19","S.u.S.E Linux",,"United Linux","2","#7ad4aa","# UnitedLinux was created by a consortium of four Linux vendors -- SuSE, Turbolinux, Conectiva, and SCO. SuSE Linux will act as the systems integrator for the distribution",,,,,,,,,
"C","2002.11.19","Caldera OpenLinux",,"United Linux","2","#5ea3db",,,,,,,,,,
"C","2002.11.29","Turbolinux",,"United Linux","2","#8c99ce",,,,,,,,,,
"C","2002.11.9","Conectiva",,"United Linux","2","#4c3065",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","1996.5","Red Hat",,"S.u.S.E Linux","2","#cc0000",,,,,,,,,,
"C","1998.4","Red Hat",,"mkLinux","2","#cc0000",,,,,,,,,,
"C","2004.7.14","Red Hat",,"Specifix","1","#cc0000",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","2010.12.16","KylinOS",,"COSIX Linux","4","#B60009",,,,,,,,,,
"C","2010.12.16","KylinOS","2014.12.11","KylinOS ","4","#1086E1",,,,,,,,,,
"C","2020.4.8","COSIX Linux",,"KylinOS ","2","#B60009",,,,,,,,,,
"C","2022.6.24","Ubuntu Kylin",,"openKylin ","2","#1A4CDB",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","2003.11.6","Fedora Core",,"ASPLinux","2","#362e94",,,,,,,,,,
"C","2003.11.7","Fedora Core",,"Berry","2","#362e94",,,,,,,,,,
"C","2004","Fedora Core",,"Aurox","2","#362e94",,,,,,,,,,
"C","2004.1.12","Fedora Core",,"Linpus","2","#362e94",,,,,,,,,,
"C","2004.3.4","Fedora Core",,"Bayanihan","2","#362e94",,,,,,,,,,
"C","2004.4","Fedora Core",,"BLAG","2","#362e94",,,,,,,,,,
"C","2004.7.14","BU Linux",,"BU Linux ","4","#e30000",,,,,,,,,,
"C","2004.9.26","Fedora Core",,"Pingo","2","#362e95",,,,,,,,,,
"C","2004.12","Fedora Core",,"AnNyung","2","#362e94",,,,,,,,,,
"C","2004.11.8","Fedora Core",,"Trustix","2","#362e94",,,,,,,,,,
"C","2005.9.26","Fedora Core",,"ATmission","2","#362e94",,,,,,,,,,
"C","2008.8.19","Fedora Core",,"Moblin","2","#362e94",,,,,,,,,,
"C","2010.5.26","Fedora Core",,"MeeGo","2","#362e94",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","2004.12.19","CentOS",,"Openfiler","2","#6f4376",,,,,,,,,,
"C","2005.6","CentOS",,"ClarkConnect","2","#6f4376",,,,,,,,,,
"C","2005.6","CentOS",,"Rocks","2","#6f4376",,,,,,,,,,
"C","2005.8.20","CentOS",,"e-smith","2","#6f4376",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","2004.5.10","Scientific",,"Fermi","2","#191756",,,,,,,,,,
"C","2004.6","Red Flag",,"Asianux","4","#e34043",,,,,,,,,,
"C","2015.9","Asianux",,"Red Flag Asianux Server","4","#e34043",,,,,,,,,,
"C","2015.9","Asianux",,"Miracle Linux","4","#00ab4f",,,,,,,,,,
"C","2005.6.15","Redmond",,"Mandrake","2","#33812b",,,,,,,,,,
"C","2005.1.24","Conectiva",,"Mandrake","2","#4c3065",,,,,,,,,,
"C","2006.6.14","Tao",,"CentOS","2","#56c1ff",,,,,,,,,,
"C","2006.7","PCLinuxOS",,"SAM","2","#78ca75",,,,,,,,,,
"C","2007.12.1","Mandrake",,"Caixa Mágica","2","#3f48c9",,,,,,,,,,
"C","2009.11.8","Aurora",,"Fedora Core","2","#ffa51e",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","2002.3","Enoch",,"Ututo","2","#a0a0f0",,,,,,,,,,
"C","2008.5.20","Enoch",,"Exherbo","1","#a0a0f0",,,,,,,,,,
"C","2007.11.7","Kororaa","2010.12.23","Kororaa ","2","#706f7f","# Christopher Smart new OS",,,,,,,,,
"C","2018.03.6","Flint OS",,"CloudReady","1","#222222",,,,,,,,,,
"C","2019.02.02","SystemRescueCD",,"SystemRescueCD ","2","#508fee",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","2005.11.23","Arch Linux",,"Underground Desktop","2","#0771a6",,,,,,,,,,
"C","2008.5.28","Arch Linux",,"DeLi Linux","1","#0771a6",,,,,,,,,,
"C","2011.8.13","Arch Linux",,"DeLi Linux","2","#0771a6",,,,,,,,,,
"C","2012.2.13","Arch Linux",,"Liquid Lemur","2","#0771a6",,,,,,,,,,
"C","2017.07.27","Manjaro",,"Artix","1","#3fbb3f",,,,,,,,,,
"C","2013.5.24","Tux Hat Linux Debian",,"Tux Hat Linux Arch","4","#000",,,,,,,,,,
,,,,,,,,,,,,,,,,
"C","1996.5","Jurix",,"S.u.S.E","1","#9f9f9f",,,,,,,,,,
"C","1996.5","Jurix",,"S.u.S.E Linux","4","#9f9f9f","# SUSE has rebased from Slackware to Jurix",,,,,,,,,
"C","1997.3.23","LST",,"Caldera OpenLinux","2","#4e8969",,,,,,,,,,
"C","1996.10","Linux-FT",,"Caldera OpenLinux","2","#ff0031",,,,,,,,,,
"C","1999.12","DLD",,"Red Hat","2","#9e9e9e",,,,,,,,,,
"C","2001.1","Linux From Scratch",,"CRUX","1","#000",,,,,,,,,,
"C","2002.3.11","CRUX",,"Arch Linux","1","#4d699b",,,,,,,,,,
"C","2007.11.28","CRUX",,"NuTyX","1","#4d699b",,,,,,,,,,
"C","2009.10","CRUX",,"Kwort","2","#4d699b",,,,,,,,,,
"C","2012.02.10","CRUX",,"Thinstation","2","#4d699b",,,,,,,,,,
"C","2006.5.4","LEAF",,"Alpine Linux","1","#00b4d7",,,,,,,,,,
"C","2006.9.29","Specifix",,"Openfiler","2","#332c55",,,,,,,,,,
